cbsa_code,metro,total_spend,date,week_num,concert_week_num,concert_date
23420,"Fresno, CA",17090.497,07mar2023,10,,
23420,"Fresno, CA",20906.391,14mar2023,11,,
23420,"Fresno, CA",21093.586,21mar2023,12,,
23420,"Fresno, CA",17586.659,28mar2023,13,,
23420,"Fresno, CA",13837.769,04apr2023,14,,
23420,"Fresno, CA",10863.383,11apr2023,15,,
23420,"Fresno, CA",20669.573,18apr2023,16,,
23420,"Fresno, CA",18372.06,25apr2023,17,,
23420,"Fresno, CA",20847.943,02may2023,18,,
23420,"Fresno, CA",13999.669,09may2023,19,,
23420,"Fresno, CA",17098.133,16may2023,20,,
23420,"Fresno, CA",24140.634,23may2023,21,,
23420,"Fresno, CA",19795.57,30may2023,22,,
23420,"Fresno, CA",15299.539,06jun2023,23,,
23420,"Fresno, CA",27234.955,13jun2023,24,,
23420,"Fresno, CA",26933.909,20jun2023,25,,
23420,"Fresno, CA",26899.188,27jun2023,26,,
23420,"Fresno, CA",25438.616,04jul2023,27,,
23420,"Fresno, CA",31175.179,11jul2023,28,,
23420,"Fresno, CA",21403.867,18jul2023,29,,
23420,"Fresno, CA",21228.009,25jul2023,30,,
23420,"Fresno, CA",22462.808,01aug2023,31,,
23420,"Fresno, CA",19290.669,08aug2023,32,,
23420,"Fresno, CA",17250.333,15aug2023,33,,
23420,"Fresno, CA",37969.26,22aug2023,34,,
23420,"Fresno, CA",15584.266,29aug2023,35,,
23420,"Fresno, CA",17048.922,05sep2023,36,,
23420,"Fresno, CA",16426.048,12sep2023,37,,
23420,"Fresno, CA",18820.139,19sep2023,38,,
23420,"Fresno, CA",25135.387,26sep2023,39,,
23420,"Fresno, CA",13837.96,03oct2023,40,,
23420,"Fresno, CA",18516.072,10oct2023,41,,
23420,"Fresno, CA",16360.731,17oct2023,42,,
23420,"Fresno, CA",16706.541,24oct2023,43,,
23420,"Fresno, CA",13029.458,31oct2023,44,,
23420,"Fresno, CA",15417.267,07nov2023,45,,
23420,"Fresno, CA",11757.581,14nov2023,46,,
23420,"Fresno, CA",20482.048,21nov2023,47,,
23420,"Fresno, CA",14761.912,28nov2023,48,,
23420,"Fresno, CA",11871.833,05dec2023,49,,
23420,"Fresno, CA",13715.359,12dec2023,50,,
23420,"Fresno, CA",10714.013,19dec2023,51,,
23420,"Fresno, CA",19313.446,26dec2023,52,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",42983.018,03jan2023,1,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",32868.053,10jan2023,2,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",48851.216,17jan2023,3,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",40910.408,24jan2023,4,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",59121.823,31jan2023,5,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",37380.116,07feb2023,6,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",47533.468,14feb2023,7,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",75722.126,21feb2023,8,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",47804.858,28feb2023,9,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",44050.781,07mar2023,10,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",45003.542,14mar2023,11,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",52717.054,21mar2023,12,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",42781.478,28mar2023,13,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",34304.887,04apr2023,14,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",45129.903,11apr2023,15,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",42846.672,18apr2023,16,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",60652.646,25apr2023,17,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",58250.985,02may2023,18,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",62671.907,09may2023,19,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",53202.243,16may2023,20,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",44474.878,23may2023,21,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",67777.163,30may2023,22,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",60743.472,06jun2023,23,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",53132.048,13jun2023,24,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",89408.439,20jun2023,25,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",79319.351,27jun2023,26,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",78443.495,04jul2023,27,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",75742.213,11jul2023,28,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",71293.902,18jul2023,29,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",80158.781,25jul2023,30,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",66783.432,01aug2023,31,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",76757.651,08aug2023,32,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",68387.578,15aug2023,33,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",63318.168,22aug2023,34,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",54112.533,29aug2023,35,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",76686.981,05sep2023,36,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",63611.647,12sep2023,37,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",51550.295,19sep2023,38,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",50140.764,26sep2023,39,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",42870.208,03oct2023,40,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",65517.265,10oct2023,41,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",45423.449,17oct2023,42,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",44827.121,24oct2023,43,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",43525.917,31oct2023,44,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",40257.455,07nov2023,45,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",40124.487,14nov2023,46,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",38480.781,21nov2023,47,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",34526.171,28nov2023,48,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",39916.691,05dec2023,49,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",30958.51,12dec2023,50,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",22208.057,19dec2023,51,,
24340,"Grand Rapids-Wyoming-Kentwood, MI",35727.558,26dec2023,52,,
26900,"Indianapolis-Carmel-Greenwood, IN",181667.18,03jan2023,1,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",124064.49,10jan2023,2,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",191277.14,17jan2023,3,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",204224.33,24jan2023,4,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",178152.71,31jan2023,5,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",171883.36,07feb2023,6,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",151545.84,14feb2023,7,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",208702.62,21feb2023,8,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",193241.35,28feb2023,9,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",149106.19,07mar2023,10,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",189077.72,14mar2023,11,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",169801.46,21mar2023,12,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",222853.33,28mar2023,13,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",179045.92,04apr2023,14,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",241909.98,11apr2023,15,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",235794.68,18apr2023,16,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",230877.1,25apr2023,17,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",219010.47,02may2023,18,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",207736.36,09may2023,19,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",202333.7,16may2023,20,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",147754.65,23may2023,21,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",232822.48,30may2023,22,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",214911.67,06jun2023,23,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",173286.14,13jun2023,24,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",251973.06,20jun2023,25,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",225851.56,27jun2023,26,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",201432.08,04jul2023,27,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",237536.71,11jul2023,28,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",245351.54,18jul2023,29,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",233826.91,25jul2023,30,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",260610.33,01aug2023,31,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",268347.28,08aug2023,32,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",186891.89,15aug2023,33,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",193349.17,22aug2023,34,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",170579.32,29aug2023,35,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",232244.16,05sep2023,36,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",223532.76,12sep2023,37,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",200668.45,19sep2023,38,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",191261.61,26sep2023,39,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",165721.04,03oct2023,40,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",218904.44,10oct2023,41,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",194958.11,17oct2023,42,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",165299.84,24oct2023,43,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",192816.38,31oct2023,44,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",146253.07,07nov2023,45,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",146718.65,14nov2023,46,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",161216.25,21nov2023,47,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",189274.78,28nov2023,48,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",147758.88,05dec2023,49,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",180772.07,12dec2023,50,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",104489.61,19dec2023,51,96,29oct2024
26900,"Indianapolis-Carmel-Greenwood, IN",160577.31,26dec2023,52,96,29oct2024
27260,"Jacksonville, FL",49061.631,03jan2023,1,,
27260,"Jacksonville, FL",25562.495,10jan2023,2,,
27260,"Jacksonville, FL",49819.623,17jan2023,3,,
27260,"Jacksonville, FL",30185.545,24jan2023,4,,
27260,"Jacksonville, FL",41048.989,31jan2023,5,,
27260,"Jacksonville, FL",43327.233,07feb2023,6,,
27260,"Jacksonville, FL",34140.548,14feb2023,7,,
27260,"Jacksonville, FL",69829.877,21feb2023,8,,
27260,"Jacksonville, FL",77503.238,28feb2023,9,,
27260,"Jacksonville, FL",59811.227,07mar2023,10,,
27260,"Jacksonville, FL",46734.014,14mar2023,11,,
27260,"Jacksonville, FL",61469.606,21mar2023,12,,
27260,"Jacksonville, FL",44726.033,28mar2023,13,,
27260,"Jacksonville, FL",32450.512,04apr2023,14,,
27260,"Jacksonville, FL",42542.607,11apr2023,15,,
27260,"Jacksonville, FL",38677.914,18apr2023,16,,
27260,"Jacksonville, FL",78439.476,25apr2023,17,,
27260,"Jacksonville, FL",36608.848,02may2023,18,,
27260,"Jacksonville, FL",33475.184,09may2023,19,,
27260,"Jacksonville, FL",36285.036,16may2023,20,,
27260,"Jacksonville, FL",35223.975,23may2023,21,,
27260,"Jacksonville, FL",38226.32,30may2023,22,,
27260,"Jacksonville, FL",36381.32,06jun2023,23,,
27260,"Jacksonville, FL",26112.637,13jun2023,24,,
27260,"Jacksonville, FL",46118.564,20jun2023,25,,
27260,"Jacksonville, FL",40739.705,27jun2023,26,,
27260,"Jacksonville, FL",37730.632,04jul2023,27,,
27260,"Jacksonville, FL",31404.504,11jul2023,28,,
27260,"Jacksonville, FL",28202.849,18jul2023,29,,
27260,"Jacksonville, FL",38889.011,25jul2023,30,,
27260,"Jacksonville, FL",29768.182,01aug2023,31,,
27260,"Jacksonville, FL",26670.717,08aug2023,32,,
27260,"Jacksonville, FL",25137.72,15aug2023,33,,
27260,"Jacksonville, FL",40176.542,22aug2023,34,,
27260,"Jacksonville, FL",36304.934,29aug2023,35,,
27260,"Jacksonville, FL",35574.769,05sep2023,36,,
27260,"Jacksonville, FL",30888.542,12sep2023,37,,
27260,"Jacksonville, FL",32215.374,19sep2023,38,,
27260,"Jacksonville, FL",29173.954,26sep2023,39,,
27260,"Jacksonville, FL",27249.298,03oct2023,40,,
27260,"Jacksonville, FL",36607.881,10oct2023,41,,
27260,"Jacksonville, FL",33647.634,17oct2023,42,,
27260,"Jacksonville, FL",41097.706,24oct2023,43,,
27260,"Jacksonville, FL",42818.826,31oct2023,44,,
27260,"Jacksonville, FL",36376.534,07nov2023,45,,
27260,"Jacksonville, FL",33307.568,14nov2023,46,,
27260,"Jacksonville, FL",31447.834,21nov2023,47,,
27260,"Jacksonville, FL",28772.918,28nov2023,48,,
27260,"Jacksonville, FL",34161.694,05dec2023,49,,
27260,"Jacksonville, FL",30764.459,12dec2023,50,,
27260,"Jacksonville, FL",21203.813,19dec2023,51,,
27260,"Jacksonville, FL",30681.755,26dec2023,52,,
31080,"LA-etc",469053.28,03jan2023,1,31,01aug2023
31080,"LA-etc",288200.45,10jan2023,2,31,01aug2023
31080,"LA-etc",364864.03,17jan2023,3,31,01aug2023
31080,"LA-etc",341235.71,24jan2023,4,31,01aug2023
31080,"LA-etc",360312.35,31jan2023,5,31,01aug2023
31080,"LA-etc",357738.76,07feb2023,6,31,01aug2023
31080,"LA-etc",359283.15,14feb2023,7,31,01aug2023
31080,"LA-etc",557056.83,21feb2023,8,31,01aug2023
31080,"LA-etc",426024.33,28feb2023,9,31,01aug2023
31080,"LA-etc",474379.89,07mar2023,10,31,01aug2023
31080,"LA-etc",482723.3,14mar2023,11,31,01aug2023
31080,"LA-etc",445021.13,21mar2023,12,31,01aug2023
31080,"LA-etc",441712.72,28mar2023,13,31,01aug2023
31080,"LA-etc",530800.49,04apr2023,14,31,01aug2023
31080,"LA-etc",429401.27,11apr2023,15,31,01aug2023
31080,"LA-etc",421860.51,18apr2023,16,31,01aug2023
31080,"LA-etc",395341.12,25apr2023,17,31,01aug2023
31080,"LA-etc",445490.02,02may2023,18,31,01aug2023
31080,"LA-etc",390740.95,09may2023,19,31,01aug2023
31080,"LA-etc",427586.77,16may2023,20,31,01aug2023
31080,"LA-etc",372799.96,23may2023,21,31,01aug2023
31080,"LA-etc",494905.99,30may2023,22,31,01aug2023
31080,"LA-etc",516920.01,06jun2023,23,31,01aug2023
31080,"LA-etc",442301.6,13jun2023,24,31,01aug2023
31080,"LA-etc",592211.36,20jun2023,25,31,01aug2023
31080,"LA-etc",510234.96,27jun2023,26,31,01aug2023
31080,"LA-etc",532502.35,04jul2023,27,31,01aug2023
31080,"LA-etc",494524.34,11jul2023,28,31,01aug2023
31080,"LA-etc",528306.36,18jul2023,29,31,01aug2023
31080,"LA-etc",615030.27,25jul2023,30,31,01aug2023
31080,"LA-etc",555965.41,01aug2023,31,31,01aug2023
31080,"LA-etc",632392.71,08aug2023,32,31,01aug2023
31080,"LA-etc",440651.36,15aug2023,33,31,01aug2023
31080,"LA-etc",420871.22,22aug2023,34,31,01aug2023
31080,"LA-etc",337691.91,29aug2023,35,31,01aug2023
31080,"LA-etc",420597.26,05sep2023,36,31,01aug2023
31080,"LA-etc",370363.98,12sep2023,37,31,01aug2023
31080,"LA-etc",477243.16,19sep2023,38,31,01aug2023
31080,"LA-etc",418297.1,26sep2023,39,31,01aug2023
31080,"LA-etc",493974.02,03oct2023,40,31,01aug2023
31080,"LA-etc",535351.91,10oct2023,41,31,01aug2023
31080,"LA-etc",477559.95,17oct2023,42,31,01aug2023
31080,"LA-etc",444564.08,24oct2023,43,31,01aug2023
31080,"LA-etc",398469.88,31oct2023,44,31,01aug2023
31080,"LA-etc",367973.67,07nov2023,45,31,01aug2023
31080,"LA-etc",406353.28,14nov2023,46,31,01aug2023
31080,"LA-etc",346741.67,21nov2023,47,31,01aug2023
31080,"LA-etc",371872.94,28nov2023,48,31,01aug2023
31080,"LA-etc",367034.45,05dec2023,49,31,01aug2023
31080,"LA-etc",334226.68,12dec2023,50,31,01aug2023
31080,"LA-etc",269957.75,19dec2023,51,31,01aug2023
31080,"LA-etc",403781.42,26dec2023,52,31,01aug2023
31140,"Louisville/Jefferson County, KY-IN",79550.886,03jan2023,1,,
31140,"Louisville/Jefferson County, KY-IN",39730.192,10jan2023,2,,
31140,"Louisville/Jefferson County, KY-IN",75506.424,17jan2023,3,,
31140,"Louisville/Jefferson County, KY-IN",67879.864,24jan2023,4,,
31140,"Louisville/Jefferson County, KY-IN",63359.865,31jan2023,5,,
31140,"Louisville/Jefferson County, KY-IN",58347.976,07feb2023,6,,
31140,"Louisville/Jefferson County, KY-IN",70206.536,14feb2023,7,,
31140,"Louisville/Jefferson County, KY-IN",88462.853,21feb2023,8,,
31140,"Louisville/Jefferson County, KY-IN",130104.95,28feb2023,9,,
31140,"Louisville/Jefferson County, KY-IN",60345.086,07mar2023,10,,
31140,"Louisville/Jefferson County, KY-IN",63130.688,14mar2023,11,,
31140,"Louisville/Jefferson County, KY-IN",83112.211,21mar2023,12,,
31140,"Louisville/Jefferson County, KY-IN",89105.25,28mar2023,13,,
31140,"Louisville/Jefferson County, KY-IN",85506.747,04apr2023,14,,
31140,"Louisville/Jefferson County, KY-IN",155357.99,11apr2023,15,,
31140,"Louisville/Jefferson County, KY-IN",165428.76,18apr2023,16,,
31140,"Louisville/Jefferson County, KY-IN",95949.314,25apr2023,17,,
31140,"Louisville/Jefferson County, KY-IN",59688.908,02may2023,18,,
31140,"Louisville/Jefferson County, KY-IN",63326.168,09may2023,19,,
31140,"Louisville/Jefferson County, KY-IN",69792.954,16may2023,20,,
31140,"Louisville/Jefferson County, KY-IN",51166.752,23may2023,21,,
31140,"Louisville/Jefferson County, KY-IN",64597.166,30may2023,22,,
31140,"Louisville/Jefferson County, KY-IN",71245.51,06jun2023,23,,
31140,"Louisville/Jefferson County, KY-IN",131549.93,13jun2023,24,,
31140,"Louisville/Jefferson County, KY-IN",96739.426,20jun2023,25,,
31140,"Louisville/Jefferson County, KY-IN",84609.467,27jun2023,26,,
31140,"Louisville/Jefferson County, KY-IN",105590.58,04jul2023,27,,
31140,"Louisville/Jefferson County, KY-IN",83217.211,11jul2023,28,,
31140,"Louisville/Jefferson County, KY-IN",61908.695,18jul2023,29,,
31140,"Louisville/Jefferson County, KY-IN",58321.946,25jul2023,30,,
31140,"Louisville/Jefferson County, KY-IN",58412.267,01aug2023,31,,
31140,"Louisville/Jefferson County, KY-IN",58536.138,08aug2023,32,,
31140,"Louisville/Jefferson County, KY-IN",53269.835,15aug2023,33,,
31140,"Louisville/Jefferson County, KY-IN",54972.459,22aug2023,34,,
31140,"Louisville/Jefferson County, KY-IN",51777.676,29aug2023,35,,
31140,"Louisville/Jefferson County, KY-IN",57077.449,05sep2023,36,,
31140,"Louisville/Jefferson County, KY-IN",72058.879,12sep2023,37,,
31140,"Louisville/Jefferson County, KY-IN",84254.256,19sep2023,38,,
31140,"Louisville/Jefferson County, KY-IN",68349.102,26sep2023,39,,
31140,"Louisville/Jefferson County, KY-IN",49137.18,03oct2023,40,,
31140,"Louisville/Jefferson County, KY-IN",76471.656,10oct2023,41,,
31140,"Louisville/Jefferson County, KY-IN",75092.28,17oct2023,42,,
31140,"Louisville/Jefferson County, KY-IN",60302.56,24oct2023,43,,
31140,"Louisville/Jefferson County, KY-IN",47111.838,31oct2023,44,,
31140,"Louisville/Jefferson County, KY-IN",51703.885,07nov2023,45,,
31140,"Louisville/Jefferson County, KY-IN",50374.957,14nov2023,46,,
31140,"Louisville/Jefferson County, KY-IN",41064.997,21nov2023,47,,
31140,"Louisville/Jefferson County, KY-IN",53643.49,28nov2023,48,,
31140,"Louisville/Jefferson County, KY-IN",86738.364,05dec2023,49,,
31140,"Louisville/Jefferson County, KY-IN",52902.673,12dec2023,50,,
31140,"Louisville/Jefferson County, KY-IN",26174.394,19dec2023,51,,
31140,"Louisville/Jefferson County, KY-IN",49202.457,26dec2023,52,,
33460,"MSP",44198.641,03jan2023,1,25,20jun2023
33460,"MSP",25701.146,10jan2023,2,25,20jun2023
33460,"MSP",67980.054,17jan2023,3,25,20jun2023
33460,"MSP",53287.444,24jan2023,4,25,20jun2023
33460,"MSP",78551.108,31jan2023,5,25,20jun2023
33460,"MSP",45476.419,07feb2023,6,25,20jun2023
33460,"MSP",41549.951,14feb2023,7,25,20jun2023
33460,"MSP",39713.052,21feb2023,8,25,20jun2023
33460,"MSP",44024.608,28feb2023,9,25,20jun2023
33460,"MSP",25806.219,07mar2023,10,25,20jun2023
33460,"MSP",37537.471,14mar2023,11,25,20jun2023
33460,"MSP",42612.065,21mar2023,12,25,20jun2023
33460,"MSP",49720.235,28mar2023,13,25,20jun2023
33460,"MSP",45237.911,04apr2023,14,25,20jun2023
33460,"MSP",45684.637,11apr2023,15,25,20jun2023
33460,"MSP",51162.149,18apr2023,16,25,20jun2023
33460,"MSP",62196.157,25apr2023,17,25,20jun2023
33460,"MSP",65994.195,02may2023,18,25,20jun2023
33460,"MSP",68766.734,09may2023,19,25,20jun2023
33460,"MSP",59337.686,16may2023,20,25,20jun2023
33460,"MSP",42265.678,23may2023,21,25,20jun2023
33460,"MSP",50152.974,30may2023,22,25,20jun2023
33460,"MSP",70931.428,06jun2023,23,25,20jun2023
33460,"MSP",70963.591,13jun2023,24,25,20jun2023
33460,"MSP",97707.138,20jun2023,25,25,20jun2023
33460,"MSP",74541.176,27jun2023,26,25,20jun2023
33460,"MSP",55813.193,04jul2023,27,25,20jun2023
33460,"MSP",70363.584,11jul2023,28,25,20jun2023
33460,"MSP",75343.352,18jul2023,29,25,20jun2023
33460,"MSP",88000.054,25jul2023,30,25,20jun2023
33460,"MSP",70508.141,01aug2023,31,25,20jun2023
33460,"MSP",75437.059,08aug2023,32,25,20jun2023
33460,"MSP",56530.294,15aug2023,33,25,20jun2023
33460,"MSP",60195.506,22aug2023,34,25,20jun2023
33460,"MSP",64360.577,29aug2023,35,25,20jun2023
33460,"MSP",74218.117,05sep2023,36,25,20jun2023
33460,"MSP",57606.922,12sep2023,37,25,20jun2023
33460,"MSP",92521.212,19sep2023,38,25,20jun2023
33460,"MSP",60815.217,26sep2023,39,25,20jun2023
33460,"MSP",63353.143,03oct2023,40,25,20jun2023
33460,"MSP",80977.649,10oct2023,41,25,20jun2023
33460,"MSP",50740.471,17oct2023,42,25,20jun2023
33460,"MSP",50392.049,24oct2023,43,25,20jun2023
33460,"MSP",31063.942,31oct2023,44,25,20jun2023
33460,"MSP",36715.308,07nov2023,45,25,20jun2023
33460,"MSP",37210.301,14nov2023,46,25,20jun2023
33460,"MSP",31537.757,21nov2023,47,25,20jun2023
33460,"MSP",30793.956,28nov2023,48,25,20jun2023
33460,"MSP",27430.646,05dec2023,49,25,20jun2023
33460,"MSP",26608.555,12dec2023,50,25,20jun2023
33460,"MSP",22435.459,19dec2023,51,25,20jun2023
33460,"MSP",33186.077,26dec2023,52,25,20jun2023
32820,"Memphis, TN-MS-AR",242477.03,03jan2023,1,,
32820,"Memphis, TN-MS-AR",144544.93,10jan2023,2,,
32820,"Memphis, TN-MS-AR",343737.61,17jan2023,3,,
32820,"Memphis, TN-MS-AR",191999.84,24jan2023,4,,
32820,"Memphis, TN-MS-AR",218864.97,31jan2023,5,,
32820,"Memphis, TN-MS-AR",222824.25,07feb2023,6,,
32820,"Memphis, TN-MS-AR",138054.73,14feb2023,7,,
32820,"Memphis, TN-MS-AR",329176.85,21feb2023,8,,
32820,"Memphis, TN-MS-AR",303438.63,28feb2023,9,,
32820,"Memphis, TN-MS-AR",289199.88,07mar2023,10,,
32820,"Memphis, TN-MS-AR",263391.77,14mar2023,11,,
32820,"Memphis, TN-MS-AR",268751.77,21mar2023,12,,
32820,"Memphis, TN-MS-AR",256672.19,28mar2023,13,,
32820,"Memphis, TN-MS-AR",221063.17,04apr2023,14,,
32820,"Memphis, TN-MS-AR",322873.25,11apr2023,15,,
32820,"Memphis, TN-MS-AR",385058.67,18apr2023,16,,
32820,"Memphis, TN-MS-AR",349691.37,25apr2023,17,,
32820,"Memphis, TN-MS-AR",343806.21,02may2023,18,,
32820,"Memphis, TN-MS-AR",359637.36,09may2023,19,,
32820,"Memphis, TN-MS-AR",362553.16,16may2023,20,,
32820,"Memphis, TN-MS-AR",292665.92,23may2023,21,,
32820,"Memphis, TN-MS-AR",436195.01,30may2023,22,,
32820,"Memphis, TN-MS-AR",400375.64,06jun2023,23,,
32820,"Memphis, TN-MS-AR",319477.57,13jun2023,24,,
32820,"Memphis, TN-MS-AR",502109.75,20jun2023,25,,
32820,"Memphis, TN-MS-AR",313940.96,27jun2023,26,,
32820,"Memphis, TN-MS-AR",152827.64,04jul2023,27,,
32820,"Memphis, TN-MS-AR",161394.31,11jul2023,28,,
32820,"Memphis, TN-MS-AR",194202.05,18jul2023,29,,
32820,"Memphis, TN-MS-AR",151965.94,25jul2023,30,,
32820,"Memphis, TN-MS-AR",171554.81,01aug2023,31,,
32820,"Memphis, TN-MS-AR",140346.13,08aug2023,32,,
32820,"Memphis, TN-MS-AR",131980.41,15aug2023,33,,
32820,"Memphis, TN-MS-AR",128931.11,22aug2023,34,,
32820,"Memphis, TN-MS-AR",93889.8,29aug2023,35,,
32820,"Memphis, TN-MS-AR",140351.91,05sep2023,36,,
32820,"Memphis, TN-MS-AR",145276.31,12sep2023,37,,
32820,"Memphis, TN-MS-AR",133786.74,19sep2023,38,,
32820,"Memphis, TN-MS-AR",143190.74,26sep2023,39,,
32820,"Memphis, TN-MS-AR",117447.2,03oct2023,40,,
32820,"Memphis, TN-MS-AR",132565.48,10oct2023,41,,
32820,"Memphis, TN-MS-AR",133400.23,17oct2023,42,,
32820,"Memphis, TN-MS-AR",110470.85,24oct2023,43,,
32820,"Memphis, TN-MS-AR",119656.29,31oct2023,44,,
32820,"Memphis, TN-MS-AR",130369.68,07nov2023,45,,
32820,"Memphis, TN-MS-AR",144890.85,14nov2023,46,,
32820,"Memphis, TN-MS-AR",99991.58,21nov2023,47,,
32820,"Memphis, TN-MS-AR",111798.81,28nov2023,48,,
32820,"Memphis, TN-MS-AR",92483.899,05dec2023,49,,
32820,"Memphis, TN-MS-AR",99933.151,12dec2023,50,,
32820,"Memphis, TN-MS-AR",73813.78,19dec2023,51,,
32820,"Memphis, TN-MS-AR",78517.589,26dec2023,52,,
