officer_id	assign_high_interest	offer_high_interest	interest_offer	accept_offer	charge_off
16	1	1	.1026883	1	.2614716
16	1	1	.1085148	0	
16	1	1	.1059939	1	.2323143
16	1	1	.1041223	1	.2235732
16	1	1	.1028779	1	.2325627
16	1	1	.1074956	1	.2598616
16	1	1	.1051005	1	.2635819
16	1	1	.1003221	1	.226263
16	1	1	.1064588	1	.2553397
16	1	1	.1011597	1	.226963
16	1	1	.1038125	1	.2834282
16	1	1	.1018252	1	.2170154
16	1	1	.1062787	1	.233777
16	1	1	.1048821	1	.2023922
16	1	1	.1046285	1	.2001624
16	1	1	.1042374	1	.3095122
16	1	1	.1084624	1	.2315737
16	1	1	.1020267	1	.2541041
16	1	1	.1090339	1	.2695122
16	1	1	.1065733	1	.2181406
16	1	1	.1012729	1	.1961482
16	1	1	.1095473	1	.2217867
16	1	1	.104665	1	.2731667
16	1	1	.1023678	1	.2037592
16	1	1	.1086748	1	.2703279
16	1	1	.104367	1	.3202007
16	1	1	.1042851	1	.2636247
16	1	1	.1074657	1	.3487744
16	1	1	.1069108	1	.2071954
16	1	1	.1054188	1	.2015336
16	1	1	.1011762	0	
16	1	1	.1075763	1	.2310503
16	1	1	.1021521	1	.2451209
16	1	1	.1006199	1	.2428067
16	1	1	.103468	1	.2215374
16	1	1	.1005134	1	.2125082
16	1	1	.1035881	1	.2609854
16	1	1	.102084	1	.2694239
16	1	1	.1022007	1	.1950403
16	1	1	.1055158	1	.2523221
16	1	1	.1073849	0	
16	1	1	.1036288	1	.2308881
16	1	1	.1067644	1	.2691285
16	1	1	.1080105	1	.2073116
16	1	1	.1055121	1	.1936993
16	1	1	.1061026	1	.2951829
16	1	1	.1002301	1	.2989141
16	1	1	.1021405	1	.2248863
16	1	1	.1079356	1	.2709224
16	1	1	.103778	1	.2326459
16	1	1	.1067054	1	.244383
16	1	1	.1009199	1	.2641102
16	1	1	.1028948	1	.206056
16	1	1	.1052624	1	.2191277
16	1	1	.1035167	0	
16	1	1	.1005986	1	.2980068
16	1	1	.1043072	1	.2135706
16	1	1	.1021203	0	
16	1	1	.1001988	1	.2376549
16	1	1	.1011273	1	.2166649
16	1	1	.1081508	1	.2959946
16	1	1	.1060609	1	.2748338
16	1	1	.1021274	1	.2035048
16	1	1	.1012183	1	.2214821
16	1	1	.1072999	1	.2217418
16	1	1	.1036256	1	.2831623
16	1	1	.108833	1	.1992924
16	1	1	.1087263	1	.2631427
16	1	1	.1061302	1	.2454941
16	1	1	.1081073	0	
17	1	1	.1005125	1	.2341015
17	1	1	.1048964	1	.2201043
17	1	1	.1057623	1	.2137816
17	1	1	.1021028	1	.3105758
17	1	1	.1051641	1	.204555
17	1	1	.1023197	1	.1954361
17	1	1	.1028322	1	.2834482
17	1	1	.1089467	1	.31252
17	1	1	.100466	1	.2119428
17	1	1	.1043075	1	.2248353
17	1	1	.1056973	1	.2893249
17	1	1	.1000912	0	
17	1	1	.1066305	1	.2689397
17	1	1	.1089856	1	.2341213
17	1	1	.1040727	1	.2456971
17	1	1	.1074326	1	.2882925
17	1	1	.1080509	1	.2406695
17	1	1	.1058857	1	.201043
17	1	1	.109725	1	.2550359
17	1	1	.1003193	1	.1866568
17	1	1	.1040073	1	.2503963
17	1	1	.1015169	1	.2156532
17	1	1	.1058041	1	.25014
17	1	1	.1063686	1	.197835
17	1	1	.108878	1	.2618533
17	1	1	.1010822	1	.1928652
17	1	1	.1045509	1	.2005865
17	1	1	.1082476	1	.2429429
17	1	1	.1026991	1	.2037131
17	1	1	.1090577	1	.2596287
17	1	1	.1020814	1	.2643448
17	1	1	.1047526	1	.2530668
17	1	1	.1040214	1	.2963248
17	1	1	.1027273	1	.2390595
17	1	1	.10173	1	.2588459
17	1	1	.1087101	1	.2646807
17	1	1	.1046624	1	.2906006
17	1	1	.102808	1	.2020092
17	1	1	.1011259	1	.2034844
17	1	1	.1029213	1	.2130619
17	1	1	.1079199	1	.2098891
17	1	1	.1087925	1	.2381152
17	1	1	.109216	1	.2328104
17	1	1	.1099801	1	.2550295
17	1	1	.1070684	1	.2733951
17	1	1	.1022514	1	.2735868
17	1	1	.1069207	1	.2408384
17	1	1	.105389	1	.272454
17	1	1	.1050289	1	.2715077
17	1	1	.1014628	1	.2257946
17	1	1	.1012373	0	
17	1	1	.1061757	1	.2335132
17	1	1	.1076073	1	.2971575
17	1	1	.1059685	1	.2421806
17	1	1	.1051994	1	.2351412
17	1	1	.1005003	1	.2072481
17	1	1	.1031658	1	.1999841
17	1	1	.1043539	1	.2296119
17	1	1	.1016693	1	.2656894
17	1	1	.1007872	1	.2267214
17	1	1	.1014772	1	.2610581
17	1	1	.1086657	1	.2204481
17	1	1	.1085552	1	.2263145
17	1	1	.1073626	1	.2495229
17	1	1	.1040883	1	.240657
17	1	1	.1021057	1	.2636595
17	1	1	.1050205	1	.2206177
17	1	1	.1001778	1	.2175945
17	1	1	.1087366	1	.2359294
17	1	1	.1035479	1	.2519912
17	1	1	.1076874	1	.2193229
17	1	1	.1003943	1	.1932418
17	1	1	.1084699	1	.2961421
17	1	1	.1032128	1	.2315058
17	1	1	.1048381	1	.3003047
17	1	1	.1012124	1	.191061
17	1	1	.1024842	1	.2016913
17	1	1	.1009016	1	.1891391
17	1	1	.104872	1	.2018512
17	1	1	.1092399	1	.1993547
17	1	1	.103233	1	.2760553
17	1	1	.104246	1	.1964633
17	1	1	.1000815	1	.259229
17	1	1	.1012525	1	.2178243
17	1	1	.1033574	1	.2233836
17	1	1	.1002306	1	.2145485
17	1	1	.1010304	1	.2067797
17	1	1	.1025483	1	.1977208
17	1	1	.1093197	1	.2573411
17	1	1	.108458	1	.2806486
17	1	1	.1038854	1	.2711876
17	1	1	.1004936	1	.2698746
17	1	1	.1095363	1	.2963254
17	1	1	.1099167	0	
17	1	1	.1023343	1	.2975696
17	1	1	.1062139	1	.2740861
17	1	1	.1042936	1	.2784512
17	1	1	.10274	1	.2261355
17	1	1	.1099421	1	.2428436
17	1	1	.1012234	1	.2380345
17	1	1	.107869	1	.2565829
17	1	1	.1099421	1	.2412968
17	1	1	.1076536	1	.2388793
17	1	1	.1037677	1	.2552954
17	1	1	.1011471	1	.2884799
17	1	1	.1049177	1	.2391593
17	1	1	.1068932	1	.2928671
17	1	1	.1052192	1	.2534338
17	1	1	.104352	1	.2189413
17	1	1	.1045559	1	.3334461
17	1	1	.1048702	0	
17	1	1	.1074208	1	.2657131
17	1	1	.1001954	0	
17	1	1	.1063344	1	.2285193
17	1	1	.1083305	1	.2384331
17	1	1	.103637	1	.1942683
17	1	1	.1026043	0	
17	1	1	.1000942	1	.1988704
17	1	1	.1068786	1	.2039205
17	1	1	.1052276	1	.23977
17	1	1	.1092055	1	.2104858
17	1	1	.1083516	1	.2342972
17	1	1	.1034217	1	.3098466
17	1	1	.1020471	1	.2110156
17	1	1	.1001503	0	
17	1	1	.10848	1	.2302637
17	1	1	.1048059	1	.2197771
17	1	1	.1022248	1	.2359978
17	1	1	.102371	1	.2467211
17	1	1	.1039909	1	.2050571
17	1	1	.1098398	1	.2889229
17	1	1	.1000909	1	.2581
17	1	1	.1050417	1	.2341916
17	1	1	.109733	1	.2792895
17	1	1	.1016779	1	.2034618
18	1	1	.1062019	0	
18	1	1	.1005789	1	.2098641
18	1	1	.1070377	1	.2516868
18	1	1	.1020682	1	.2025805
18	1	1	.103225	1	.2562449
18	1	1	.103371	1	.2501597
18	1	1	.1045245	1	.2143621
18	1	1	.1008111	1	.281364
18	1	1	.101473	1	.3019414
18	1	1	.1045064	1	.2514976
18	1	1	.103937	1	.3008729
18	1	1	.1045896	1	.3160107
18	1	1	.1016563	1	.2828017
18	1	1	.1046263	0	
18	1	1	.1045259	1	.2045285
18	1	1	.1000194	1	.2194618
18	1	1	.1061025	1	.2706517
18	1	1	.1030731	1	.2003576
18	1	1	.1062009	1	.2218779
18	1	1	.1028542	0	
18	1	1	.1067352	1	.2314504
18	1	1	.1082994	1	.2528264
18	1	1	.1046931	1	.305177
18	1	1	.1024149	1	.2140444
18	1	1	.1006271	0	
18	1	1	.1083489	1	.2046147
18	1	1	.1038444	1	.244413
18	1	1	.1073286	1	.2809394
18	1	1	.1084416	1	.2399769
18	1	1	.1034573	1	.2479129
18	1	1	.1076712	1	.2582911
18	1	1	.1038717	1	.2009773
18	1	1	.1096057	1	.2476692
18	1	1	.1091736	1	.2033975
18	1	1	.1033181	1	.2618856
18	1	1	.108597	1	.2581079
18	1	1	.1021851	1	.2556807
18	1	1	.1002082	1	.2120697
18	1	1	.1006411	1	.1991831
18	1	1	.1012149	1	.2810735
18	1	1	.1058502	0	
18	1	1	.1040184	1	.2199859
18	1	1	.10844	1	.2741891
18	1	1	.107582	1	.2604911
18	1	1	.1029544	1	.2160665
18	1	1	.1087003	1	.2752132
18	1	1	.1027634	1	.2468215
18	1	1	.1002099	1	.1966554
18	1	1	.1097861	1	.2501579
18	1	1	.109541	1	.2857845
18	1	1	.1070456	0	
18	1	1	.1063036	1	.2589498
18	1	1	.1062207	1	.2589012
18	1	1	.1019853	1	.2406475
18	1	1	.1012018	1	.2715658
18	1	1	.1001711	1	.2172115
18	1	1	.1051779	1	.2038274
18	1	1	.108565	0	
18	1	1	.1062462	1	.2787376
18	1	1	.1030621	0	
18	1	1	.1041176	1	.2334364
18	1	1	.1060193	1	.2859113
18	1	1	.103123	1	.3072635
18	1	1	.1025565	1	.2173172
18	1	1	.1075303	1	.299116
18	1	1	.1032304	1	.2398926
18	1	1	.1073972	1	.220561
18	1	1	.1050823	1	.2063857
18	1	1	.1080204	0	
18	1	1	.1038267	1	.207268
18	1	1	.103953	1	.2203202
18	1	1	.1098944	1	.2331712
18	1	1	.1019425	1	.2219675
18	1	1	.1077605	1	.2034162
18	1	1	.108741	1	.2399072
18	1	1	.1009334	1	.2670235
18	1	1	.1046374	1	.2169189
18	1	1	.10661	1	.3004385
18	1	1	.1082879	1	.2645826
18	1	1	.1002802	1	.1909216
18	1	1	.1001289	1	.2199566
18	1	1	.1031854	0	
18	1	1	.1054195	1	.2330558
18	1	1	.1074886	1	.2362829
18	1	1	.104698	1	.1939449
18	1	1	.1096667	1	.2019392
18	1	1	.1063189	0	
18	1	1	.1039033	1	.2734571
18	1	1	.1053708	1	.2837879
18	1	1	.1046769	0	
18	1	1	.1066091	1	.1989725
18	1	1	.1018606	1	.2416741
18	1	1	.1032302	1	.2079213
18	1	1	.1071053	1	.2028205
18	1	1	.1052678	1	.2100282
18	1	1	.1071849	1	.2327969
18	1	1	.1016652	1	.2117484
18	1	1	.1060755	1	.2781172
18	1	1	.1026076	0	
18	1	1	.1031485	1	.2178669
18	1	1	.1055392	1	.205515
18	1	1	.1031066	1	.263785
18	1	1	.105104	1	.215856
18	1	1	.1078858	1	.3000936
18	1	1	.1058239	1	.2522732
18	1	1	.1011559	1	.2008599
18	1	1	.1092728	1	.2760232
18	1	1	.1009246	1	.2304162
18	1	1	.1091575	1	.3093597
18	1	1	.1081105	1	.2466706
18	1	1	.1041252	1	.2480635
18	1	1	.1079146	1	.2016722
18	1	1	.1017533	1	.2959346
18	1	1	.1012004	1	.2175652
18	1	1	.1032441	1	.2180498
18	1	1	.1074527	1	.2409498
18	1	1	.1091223	1	.3209355
18	1	1	.1014545	1	.2885126
18	1	1	.1039378	0	
18	1	1	.1092039	1	.2027815
18	1	1	.1093434	1	.2058972
18	1	1	.1048183	1	.2109368
18	1	1	.1025346	1	.2307384
18	1	1	.1073297	1	.2072493
18	1	1	.1004467	1	.2180049
18	1	1	.1096644	1	.2613077
18	1	1	.1003564	1	.2064303
18	1	1	.1098868	1	.2801899
18	1	1	.106367	1	.2925264
18	1	1	.1018655	1	.2206322
18	1	1	.1022036	1	.2786188
18	1	1	.100048	0	
18	1	1	.1046366	1	.2322777
18	1	1	.1028314	1	.2364686
18	1	1	.1074323	1	.2085347
18	1	1	.1040341	0	
18	1	1	.1056826	0	
18	1	1	.1089676	0	
18	1	1	.1003147	1	.1959194
18	1	1	.1030922	1	.2107671
18	1	1	.1064324	1	.229879
18	1	1	.1047482	1	.1945263
19	0	0	.0903401	1	.2920862
19	0	0	.0933965	1	.3197343
19	0	0	.0956592	1	.2134507
19	0	0	.09787	1	.3046695
19	0	0	.0979598	1	.2258288
19	0	0	.0966159	1	.182276
19	0	0	.0925433	1	.3048994
19	0	0	.0982518	1	.1898434
19	0	0	.0933081	1	.2805213
19	0	0	.0953004	1	.2082728
19	0	0	.0901778	1	.2232526
19	0	0	.0920642	1	.1960235
19	0	0	.0935028	1	.1903023
19	0	0	.0956636	1	.3070442
19	0	0	.094868	1	.2361965
19	0	0	.0932289	1	.1992321
19	0	0	.0932172	1	.1882596
19	0	0	.093469	1	.2129206
19	0	0	.09732	1	.2426871
19	0	0	.0952976	1	.1932997
19	0	0	.0940882	1	.2792661
19	0	0	.0955785	1	.2258458
19	0	0	.094406	1	.253301
19	0	0	.0951292	1	.2543376
19	0	0	.0985427	1	.2620229
19	0	0	.0930879	1	.2477075
19	0	0	.0905077	1	.2584707
19	0	0	.0968543	1	.2767221
19	0	0	.0922824	1	.2615715
19	0	0	.0967083	1	.1987022
19	0	0	.0919284	1	.2017641
19	0	0	.0911278	1	.226153
19	0	0	.097986	1	.2524183
19	0	0	.0916061	1	.1944994
19	0	0	.0989887	1	.1993877
19	0	0	.0934793	1	.2594634
19	0	0	.0971436	1	.2672438
19	0	0	.098009	1	.2748049
19	0	0	.0960734	1	.2047586
19	0	0	.0956104	1	.2941812
19	0	0	.0927751	1	.2183824
19	0	0	.0941734	1	.1861413
19	0	0	.0910802	1	.208838
19	0	0	.0973114	1	.2416736
19	0	0	.0952145	1	.2639626
19	0	0	.0947103	1	.2325174
19	0	0	.0938778	1	.1794318
19	0	0	.0998518	1	.2023514
19	0	0	.0962716	1	.235584
19	0	0	.0916402	1	.1996264
19	0	0	.0916455	1	.2088695
19	0	0	.0980691	1	.2517446
19	0	0	.090874	1	.2392404
19	0	0	.0970764	1	.2529053
19	0	0	.0975876	1	.2749022
19	0	0	.0929008	1	.20708
19	0	0	.0973858	1	.3438102
19	0	0	.0945034	1	.1863676
19	0	0	.091652	1	.2953967
19	0	0	.0947278	1	.2460513
19	0	0	.0945974	1	.2606469
19	0	0	.0997778	1	.3064719
19	0	0	.0950547	1	.1912189
19	0	0	.0912147	1	.2369705
19	0	0	.0921759	1	.2354516
19	0	0	.0925073	1	.2056845
19	0	0	.0990758	1	.1965193
19	0	0	.0971904	1	.2873354
19	0	0	.0961338	1	.2181407
19	0	0	.0953779	1	.2125871
19	0	0	.0967336	1	.1815214
19	0	0	.0926594	1	.2902705
19	0	0	.0948589	1	.2127855
19	0	0	.0961465	1	.2166535
19	0	0	.0979947	1	.2439233
19	0	0	.0901975	1	.2123454
19	0	0	.0974478	1	.2172211
19	0	0	.0944946	1	.3590742
19	0	0	.0919815	1	.3057137
19	0	0	.0962588	1	.2095018
19	0	0	.0927998	1	.1990478
19	0	0	.0965169	1	.2831893
19	0	0	.0986562	1	.2138392
19	0	0	.0953205	1	.203886
19	0	0	.0919025	1	.1898756
19	0	0	.0957402	1	.2472009
19	0	0	.0989944	1	.2041281
19	0	0	.0905803	1	.2430833
19	0	0	.0918717	1	.250308
19	0	0	.0906499	1	.1990941
19	0	0	.0909143	1	.2265883
19	0	0	.092298	1	.1787953
19	0	0	.0911676	1	.2454476
19	0	0	.0947179	1	.269776
19	0	0	.0989448	1	.2100766
19	0	0	.0949368	1	.2381752
19	0	0	.0985691	1	.1926928
19	0	0	.094964	1	.222176
19	0	0	.0986448	1	.203881
19	0	0	.0975731	1	.1825297
19	0	0	.0995745	1	.1998098
19	0	0	.0949928	1	.1798707
19	0	0	.0939498	1	.1950047
19	0	0	.0968184	1	.211426
19	0	0	.0957054	1	.1970961
19	0	0	.0936175	1	.2171703
19	0	0	.0913226	1	.1751062
19	0	0	.093949	1	.2082016
19	0	0	.0921641	1	.1901288
19	0	0	.0933764	1	.2339893
19	0	0	.0935049	1	.2907852
19	0	0	.0999455	1	.2693654
19	0	0	.0978485	1	.2174052
19	0	0	.0968187	1	.2275203
19	0	0	.0934116	1	.2749164
19	0	0	.0964873	1	.2559995
19	0	0	.0995601	1	.3446453
19	0	0	.0964867	1	.3018687
20	0	0	.0949684	1	.2582756
20	0	0	.0900721	1	.2142745
20	0	0	.0912952	1	.2550265
20	0	0	.0922692	1	.2141812
20	0	0	.0914214	1	.2066127
20	0	0	.0958878	1	.2889257
20	0	0	.0901195	1	.2392444
20	0	0	.093172	1	.2264947
20	0	0	.0946149	1	.2043592
20	0	0	.0999185	1	.244215
20	0	0	.0919536	1	.2228117
20	0	0	.0985148	1	.2424686
20	0	0	.0956693	1	.2159652
20	0	0	.0951252	1	.2803623
20	0	0	.09747	1	.2655443
20	0	0	.0925432	1	.232283
20	0	0	.0913392	1	.1922381
20	0	0	.0906138	1	.1742338
20	0	0	.09312	1	.2716976
20	0	0	.0968415	1	.1967904
20	0	0	.0964599	1	.2168005
20	0	0	.0923881	1	.2143726
20	0	0	.0924991	1	.1887079
20	0	0	.0921318	1	.2481557
20	0	0	.0935773	1	.2144198
20	0	0	.0930418	1	.2329105
20	0	0	.0936619	1	.2010766
20	0	0	.090407	1	.2385247
20	0	0	.0926013	1	.2258518
20	0	0	.0925934	1	.2516797
20	0	0	.0971284	1	.2103886
20	0	0	.0996892	1	.2233655
20	0	0	.095422	1	.233413
20	0	0	.0960156	1	.2878844
20	0	0	.0990858	1	.2327227
20	0	0	.0966268	1	.1816105
20	0	0	.0937866	1	.2531147
20	0	0	.0991193	1	.2389957
20	0	0	.0944172	1	.2625673
20	0	0	.0973052	1	.1957996
20	0	0	.0949581	1	.2477414
20	0	0	.0937475	1	.2251991
20	0	0	.0932136	1	.2749461
20	0	0	.0953959	1	.191441
20	0	0	.0935755	1	.2980946
20	0	0	.0990984	1	.2329493
20	0	0	.0925225	1	.2371561
20	0	0	.0941637	1	.1784171
20	0	0	.0952337	1	.2520745
20	0	0	.0946737	1	.1945782
20	0	0	.0982796	1	.2629362
20	0	0	.0946179	1	.2383888
20	0	0	.0957778	1	.2028882
20	0	0	.0983132	1	.3335173
20	0	0	.0990401	1	.2593716
20	0	0	.0922326	1	.2282356
20	0	0	.0958928	1	.2272893
20	0	0	.0999683	1	.2592141
20	0	0	.0976617	1	.2044121
20	0	0	.0992238	1	.2832139
20	0	0	.0983571	1	.2082081
20	0	0	.0911115	1	.2452087
20	0	0	.0945104	1	.2106258
20	0	0	.0933578	1	.228753
20	0	0	.0938225	1	.2871068
20	0	0	.0953535	1	.2076161
20	0	0	.098083	1	.2804198
20	0	0	.0993808	1	.2661624
20	0	0	.0920689	1	.2565385
20	0	0	.0958189	1	.2487909
20	0	0	.0916655	1	.2177418
20	0	0	.0990548	1	.2386956
20	0	0	.0916524	1	.2507193
20	0	0	.0915214	1	.2035584
20	0	0	.0987182	1	.2306031
20	0	0	.0930514	1	.2622015
20	0	0	.0960311	1	.2099791
20	0	0	.0922277	1	.2940845
20	0	0	.0902818	1	.2465306
20	0	0	.0927765	1	.2661461
20	0	0	.0935669	1	.2609082
20	0	0	.0914164	1	.1832805
20	0	0	.0939075	1	.2403697
20	0	0	.0918732	1	.1991719
20	0	0	.0992134	1	.2369133
20	0	0	.0986197	1	.2432513
20	0	0	.0966831	1	.2489878
20	0	0	.0988012	1	.2598239
20	0	0	.0953231	1	.2291509
20	0	0	.0970881	1	.2194241
20	0	0	.0998541	1	.2639773
20	0	0	.0950418	1	.2339785
20	0	0	.0986579	1	.212103
20	0	0	.097139	1	.2135403
20	0	0	.0916155	1	.2801873
20	0	0	.0968942	1	.2209688
20	0	0	.0976692	1	.2533237
20	0	0	.0971719	1	.2107451
20	0	0	.0925437	1	.2414526
20	0	0	.0959661	1	.2128955
20	0	0	.091759	1	.1916052
20	0	0	.0906651	1	.24657
20	0	0	.0973334	1	.2308221
20	0	0	.0956636	1	.2014197
20	0	0	.0931272	1	.2685492
20	0	0	.097511	1	.2352433
20	0	0	.0925703	1	.1929253
20	0	0	.0926251	1	.2229348
20	0	0	.0913364	1	.2904958
20	0	0	.094974	1	.2017066
20	0	0	.0924816	1	.2154629
20	0	0	.0908991	1	.2767143
20	0	0	.096064	1	.2036784
20	0	0	.0938042	1	.3162596
20	0	0	.0979757	1	.2168679
20	0	0	.0955139	1	.2714722
20	0	0	.0984486	1	.1923983
20	0	0	.0978566	1	.2487591
20	0	0	.0931313	1	.2412354
20	0	0	.0900174	1	.2635515
20	0	0	.094826	1	.2745991
20	0	0	.0993785	1	.2456751
20	0	0	.0910611	1	.276957
20	0	0	.092125	1	.2301578
20	0	0	.0975615	1	.1973797
20	0	0	.0982598	1	.2632362
20	0	0	.0980337	1	.2872851
20	0	0	.0984944	1	.2029614
20	0	0	.0928423	1	.2463633
20	0	0	.0931305	1	.2983683
20	0	0	.0924099	1	.2587884
20	0	0	.0986281	1	.2365087
20	0	0	.0978914	1	.2232296
20	0	0	.0947829	1	.2230458
20	0	0	.099624	1	.2217278
20	0	0	.0944261	1	.1779423
20	0	0	.0919419	1	.2828165
20	0	0	.097414	1	.2298941
20	0	0	.0976742	1	.216795
20	0	0	.094383	1	.1785045
20	0	0	.0938747	1	.2050615
20	0	0	.0930185	1	.2929679
20	0	0	.0907153	1	.1845343
21	0	0	.0972955	1	.2283944
21	0	0	.0977015	1	.2096761
21	0	0	.0969387	1	.2796788
21	0	0	.0947757	1	.23416
21	0	0	.0919684	1	.2538395
21	0	0	.0906041	1	.2063766
21	0	0	.0913101	1	.2352863
21	0	0	.0973075	1	.2107707
21	0	0	.0967823	1	.2554657
21	0	0	.0953387	1	.2042581
21	0	0	.0942442	1	.2468695
21	0	0	.0902028	1	.2569599
21	0	0	.0935591	1	.2156518
21	0	0	.0910463	1	.2631945
21	0	0	.0938609	1	.2864445
21	0	0	.0926233	1	.2425706
21	0	0	.099583	1	.2249585
21	0	0	.0914927	1	.2406598
21	0	0	.0933404	1	.2364034
21	0	0	.0904245	1	.2511254
21	0	0	.0988665	1	.2233906
21	0	0	.0922602	1	.2031202
21	0	0	.0919577	1	.231684
21	0	0	.0924132	1	.2213204
21	0	0	.096944	1	.2697429
21	0	0	.0943464	1	.1987358
21	0	0	.0940809	1	.2093475
21	0	0	.0930419	1	.2828579
21	0	0	.0968821	1	.2222968
21	0	0	.0926122	1	.2570187
21	0	0	.0919028	1	.2276684
21	0	0	.0915579	1	.2393106
21	0	0	.0920718	1	.2090954
21	0	0	.0947431	1	.2219286
21	0	0	.0959898	1	.2195727
21	0	0	.0958401	1	.2710588
21	0	0	.0935843	1	.188031
21	0	0	.0948232	1	.2274537
21	0	0	.0958001	1	.2438685
21	0	0	.0961132	1	.1812045
21	0	0	.0967885	1	.2329662
21	0	0	.0951273	1	.1890705
21	0	0	.0927802	1	.279079
21	0	0	.0928569	1	.1965282
21	0	0	.0967606	1	.279928
21	0	0	.0943886	1	.1873586
21	0	0	.0902714	1	.2146019
21	0	0	.0933096	1	.2282644
21	0	0	.0929879	1	.2873898
21	0	0	.0987823	1	.2766814
21	0	0	.0965613	1	.2212117
21	0	0	.0906251	1	.2323695
21	0	0	.0912654	1	.2691271
21	0	0	.0935874	1	.2635214
21	0	0	.0977855	1	.2206312
21	0	0	.091105	1	.2471811
21	0	0	.0950321	1	.2682552
21	0	0	.0949215	1	.3700559
21	0	0	.0919567	1	.193303
21	0	0	.0969789	1	.2104447
21	0	0	.0907794	1	.2910115
21	0	0	.0905962	1	.2059826
21	0	0	.0910466	1	.2081061
21	0	0	.0954775	1	.2221873
21	0	0	.0913758	1	.2470753
21	0	0	.0904152	1	.2763658
21	0	0	.0937414	1	.250515
21	0	0	.0973753	1	.1848988
21	0	0	.0923629	1	.2448169
21	0	0	.0903014	1	.2263167
21	0	0	.0950268	1	.2203297
21	0	0	.0909604	1	.1784624
21	0	0	.0944078	1	.2026873
21	0	0	.0967803	1	.243463
21	0	0	.097847	1	.2821165
21	0	0	.0906571	1	.1938898
21	0	0	.0901291	1	.2078247
21	0	0	.0984223	1	.258053
21	0	0	.0930285	1	.2449706
21	0	0	.0962704	1	.3157952
21	0	0	.094556	1	.2471914
21	0	0	.0910987	1	.2218776
21	0	0	.0996895	1	.2084193
21	0	0	.098286	1	.2993463
21	0	0	.0917156	1	.224617
21	0	0	.0965193	1	.2579113
21	0	0	.0965383	1	.2380525
21	0	0	.095187	1	.1905075
21	0	0	.0903859	1	.2947429
21	0	0	.0964573	1	.2431707
21	0	0	.0941821	1	.2316109
21	0	0	.091612	1	.2469925
21	0	0	.0962012	1	.2347456
21	0	0	.0942754	1	.1927542
21	0	0	.0943061	1	.2522407
21	0	0	.0963608	1	.3095864
21	0	0	.0909451	1	.2083251
21	0	0	.094653	1	.2316592
21	0	0	.0970391	1	.1985869
21	0	0	.0968104	1	.2537448
21	0	0	.0961596	1	.1877817
21	0	0	.0925827	1	.2303478
21	0	0	.0955999	1	.2833334
21	0	0	.0976808	1	.1826677
21	0	0	.0991977	1	.2370421
21	0	0	.0962702	1	.1830953
21	0	0	.0962748	1	.210665
21	0	0	.09414	1	.3501129
21	0	0	.0942294	1	.305667
21	0	0	.0966014	1	.2500382
21	0	0	.0941744	1	.213601
21	0	0	.0956557	1	.2071285
21	0	0	.0907661	1	.1895119
21	0	0	.0905697	1	.317578
21	0	0	.0961315	1	.2000908
21	0	0	.0935951	1	.1914062
21	0	0	.0958453	1	.2877335
22	0	0	.0953351	1	.1874186
22	0	0	.0981517	1	.2245902
22	0	0	.0908791	1	.2726259
22	0	0	.0966193	1	.285089
22	0	0	.0922068	1	.3067223
22	0	0	.0969574	1	.1922791
22	0	0	.0925617	1	.3295348
22	0	0	.0978376	1	.2303099
22	0	0	.0909371	1	.2528259
22	0	0	.0922567	1	.2012438
22	0	0	.0961358	1	.2002496
22	0	0	.0953058	1	.2885922
22	0	0	.0997215	1	.2029083
22	0	0	.096421	1	.2759586
22	0	0	.090348	1	.2605151
22	0	0	.097998	1	.2041463
22	0	0	.09099	1	.2636505
22	0	0	.095905	1	.2079124
22	0	0	.0982315	1	.229151
22	0	0	.0943286	1	.2023172
22	0	0	.0956359	1	.2807073
22	0	0	.0938719	1	.1993868
22	0	0	.0951661	1	.2886803
22	0	0	.092034	1	.2367075
22	0	0	.0933241	1	.2524778
22	0	0	.0908327	1	.2333601
22	0	0	.0941573	1	.2124343
22	0	0	.0930885	1	.1778403
22	0	0	.099219	1	.2553544
22	0	0	.0993751	1	.2521769
22	0	0	.0949634	1	.2347949
22	0	0	.0923313	1	.1883267
22	0	0	.0955231	1	.2263653
22	0	0	.0924428	1	.2666285
22	0	0	.0940745	1	.2237054
22	0	0	.0913596	1	.2013764
22	0	0	.0915756	1	.2155717
22	0	0	.095108	1	.3360528
22	0	0	.0941199	1	.2399549
22	0	0	.0969749	1	.2069994
22	0	0	.0938717	1	.2553912
22	0	0	.0905451	1	.275772
22	0	0	.094812	1	.2618369
22	0	0	.093589	1	.3098543
22	0	0	.0984439	1	.2207865
22	0	0	.098028	1	.2290952
22	0	0	.099145	1	.2398664
22	0	0	.0959617	1	.2030998
22	0	0	.0941099	1	.1934723
22	0	0	.0900785	1	.2150637
22	0	0	.0919966	1	.1887556
22	0	0	.0949964	1	.2249233
22	0	0	.0935535	1	.2726361
22	0	0	.0956448	1	.1920628
22	0	0	.0992128	1	.1990185
22	0	0	.0979918	1	.2994578
22	0	0	.0941495	1	.2042392
22	0	0	.0916418	1	.1833869
22	0	0	.0938531	1	.2525682
22	0	0	.0952209	1	.2766581
22	0	0	.0944024	1	.1836635
22	0	0	.0989357	1	.2630518
22	0	0	.0902365	1	.2767175
22	0	0	.0922283	1	.1780337
22	0	0	.095759	1	.2001749
22	0	0	.0947321	1	.1939565
